id,secret,server,farm,title,isprimary,ispublic,isfriend,isfamily,license,o_width,o_height,dateupload,lastupdate,datetaken,datetakengranularity,datetakenunknown,ownername,iconserver,iconfarm,views,tags,machine_tags,latitude,longitude,accuracy,context,url_sq,height_sq,width_sq,url_t,height_t,width_t,url_s,height_s,width_s,url_m,height_m,width_m,url_z,height_z,width_z,url_l,height_l,width_l,url_o,height_o,width_o,url_q,height_q,width_q,url_n,height_n,width_n,url_k,height_k,width_k,url_h,height_h,width_h,pathalias,description_content
54448126165,b6190a37c2,65535,66,P1530806,0,1,0,0,9,3424,3424,2025-04-12 17:01:14 -0700,2025-04-20 00:02:01 -0700,2025-04-12 00:30:11 UTC,0,0,roland,5485,6,3,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54448126165_b6190a37c2_s.jpg,75,75,https://live.staticflickr.com/65535/54448126165_b6190a37c2_t.jpg,100,100,https://live.staticflickr.com/65535/54448126165_b6190a37c2_m.jpg,240,240,https://live.staticflickr.com/65535/54448126165_b6190a37c2.jpg,500,500,https://live.staticflickr.com/65535/54448126165_b6190a37c2_z.jpg,640,640,https://live.staticflickr.com/65535/54448126165_b6190a37c2_b.jpg,1024,1024,https://live.staticflickr.com/65535/54448126165_174f8d7910_o.jpg,3424,3424,https://live.staticflickr.com/65535/54448126165_b6190a37c2_q.jpg,150,150,https://live.staticflickr.com/65535/54448126165_b6190a37c2_n.jpg,320,320,https://live.staticflickr.com/65535/54448126165_d5794a80f8_k.jpg,2048,2048,https://live.staticflickr.com/65535/54448126165_4bc77bcd03_h.jpg,1600,1600,roland,""
54446897902,db083b24bc,65535,66,P1530807,0,1,0,0,9,3424,3424,2025-04-12 17:03:12 -0700,2025-04-20 00:02:00 -0700,2025-04-12 00:30:42 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446897902_db083b24bc_s.jpg,75,75,https://live.staticflickr.com/65535/54446897902_db083b24bc_t.jpg,100,100,https://live.staticflickr.com/65535/54446897902_db083b24bc_m.jpg,240,240,https://live.staticflickr.com/65535/54446897902_db083b24bc.jpg,500,500,https://live.staticflickr.com/65535/54446897902_db083b24bc_z.jpg,640,640,https://live.staticflickr.com/65535/54446897902_db083b24bc_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446897902_894bba3456_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446897902_db083b24bc_q.jpg,150,150,https://live.staticflickr.com/65535/54446897902_db083b24bc_n.jpg,320,320,https://live.staticflickr.com/65535/54446897902_2f499b1731_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446897902_c2a3bd7dbf_h.jpg,1600,1600,roland,""
54447760201,83c226e2e9,65535,66,P1530808,0,1,0,0,9,3424,3424,2025-04-12 17:01:07 -0700,2025-04-20 00:01:59 -0700,2025-04-12 00:30:43 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447760201_83c226e2e9_s.jpg,75,75,https://live.staticflickr.com/65535/54447760201_83c226e2e9_t.jpg,100,100,https://live.staticflickr.com/65535/54447760201_83c226e2e9_m.jpg,240,240,https://live.staticflickr.com/65535/54447760201_83c226e2e9.jpg,500,500,https://live.staticflickr.com/65535/54447760201_83c226e2e9_z.jpg,640,640,https://live.staticflickr.com/65535/54447760201_83c226e2e9_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447760201_c49fde72dd_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447760201_83c226e2e9_q.jpg,150,150,https://live.staticflickr.com/65535/54447760201_83c226e2e9_n.jpg,320,320,https://live.staticflickr.com/65535/54447760201_bab163b9f4_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447760201_eb1bae5498_h.jpg,1600,1600,roland,""
54448125415,4ca4d49de9,65535,66,P1530809,0,1,0,0,9,3424,3424,2025-04-12 17:00:45 -0700,2025-04-20 00:01:58 -0700,2025-04-12 00:30:56 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_s.jpg,75,75,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_t.jpg,100,100,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_m.jpg,240,240,https://live.staticflickr.com/65535/54448125415_4ca4d49de9.jpg,500,500,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_z.jpg,640,640,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_b.jpg,1024,1024,https://live.staticflickr.com/65535/54448125415_859a4d74e1_o.jpg,3424,3424,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_q.jpg,150,150,https://live.staticflickr.com/65535/54448125415_4ca4d49de9_n.jpg,320,320,https://live.staticflickr.com/65535/54448125415_b37faf9366_k.jpg,2048,2048,https://live.staticflickr.com/65535/54448125415_7687525846_h.jpg,1600,1600,roland,""
54446894002,20031fdcc9,65535,66,P1530810,0,1,0,0,9,3424,3424,2025-04-12 17:00:37 -0700,2025-04-20 00:01:57 -0700,2025-04-12 00:31:02 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446894002_20031fdcc9_s.jpg,75,75,https://live.staticflickr.com/65535/54446894002_20031fdcc9_t.jpg,100,100,https://live.staticflickr.com/65535/54446894002_20031fdcc9_m.jpg,240,240,https://live.staticflickr.com/65535/54446894002_20031fdcc9.jpg,500,500,https://live.staticflickr.com/65535/54446894002_20031fdcc9_z.jpg,640,640,https://live.staticflickr.com/65535/54446894002_20031fdcc9_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446894002_5397155f61_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446894002_20031fdcc9_q.jpg,150,150,https://live.staticflickr.com/65535/54446894002_20031fdcc9_n.jpg,320,320,https://live.staticflickr.com/65535/54446894002_fb4c5583b1_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446894002_f4a19e72a5_h.jpg,1600,1600,roland,""
54448125795,58d4c8f6d3,65535,66,P1530811,0,1,0,0,9,3424,3424,2025-04-12 17:00:59 -0700,2025-04-20 00:01:56 -0700,2025-04-12 00:31:05 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_s.jpg,75,75,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_t.jpg,100,100,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_m.jpg,240,240,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3.jpg,500,500,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_z.jpg,640,640,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_b.jpg,1024,1024,https://live.staticflickr.com/65535/54448125795_845b7c31c4_o.jpg,3424,3424,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_q.jpg,150,150,https://live.staticflickr.com/65535/54448125795_58d4c8f6d3_n.jpg,320,320,https://live.staticflickr.com/65535/54448125795_16884dd928_k.jpg,2048,2048,https://live.staticflickr.com/65535/54448125795_04528472b2_h.jpg,1600,1600,roland,""
54447997793,dd39081374,65535,66,P1530812,0,1,0,0,9,3424,3424,2025-04-12 16:59:50 -0700,2025-04-20 00:01:56 -0700,2025-04-12 00:31:10 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447997793_dd39081374_s.jpg,75,75,https://live.staticflickr.com/65535/54447997793_dd39081374_t.jpg,100,100,https://live.staticflickr.com/65535/54447997793_dd39081374_m.jpg,240,240,https://live.staticflickr.com/65535/54447997793_dd39081374.jpg,500,500,https://live.staticflickr.com/65535/54447997793_dd39081374_z.jpg,640,640,https://live.staticflickr.com/65535/54447997793_dd39081374_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447997793_754310b5a7_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447997793_dd39081374_q.jpg,150,150,https://live.staticflickr.com/65535/54447997793_dd39081374_n.jpg,320,320,https://live.staticflickr.com/65535/54447997793_21ea51b2a8_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447997793_8be9871a91_h.jpg,1600,1600,roland,""
54447940559,8428946f9f,65535,66,P1530813,0,1,0,0,9,3424,3424,2025-04-12 16:59:09 -0700,2025-04-20 00:01:55 -0700,2025-04-12 00:31:14 UTC,0,0,roland,5485,6,3,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447940559_8428946f9f_s.jpg,75,75,https://live.staticflickr.com/65535/54447940559_8428946f9f_t.jpg,100,100,https://live.staticflickr.com/65535/54447940559_8428946f9f_m.jpg,240,240,https://live.staticflickr.com/65535/54447940559_8428946f9f.jpg,500,500,https://live.staticflickr.com/65535/54447940559_8428946f9f_z.jpg,640,640,https://live.staticflickr.com/65535/54447940559_8428946f9f_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447940559_2161da3550_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447940559_8428946f9f_q.jpg,150,150,https://live.staticflickr.com/65535/54447940559_8428946f9f_n.jpg,320,320,https://live.staticflickr.com/65535/54447940559_4967510d1d_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447940559_f8ba2a2633_h.jpg,1600,1600,roland,""
54446892137,670d514912,65535,66,P1530814,0,1,0,0,9,3424,3424,2025-04-12 16:59:13 -0700,2025-04-20 00:01:54 -0700,2025-04-12 00:31:37 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446892137_670d514912_s.jpg,75,75,https://live.staticflickr.com/65535/54446892137_670d514912_t.jpg,100,100,https://live.staticflickr.com/65535/54446892137_670d514912_m.jpg,240,240,https://live.staticflickr.com/65535/54446892137_670d514912.jpg,500,500,https://live.staticflickr.com/65535/54446892137_670d514912_z.jpg,640,640,https://live.staticflickr.com/65535/54446892137_670d514912_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446892137_b9c58b3ed6_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446892137_670d514912_q.jpg,150,150,https://live.staticflickr.com/65535/54446892137_670d514912_n.jpg,320,320,https://live.staticflickr.com/65535/54446892137_d1ee0000d9_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446892137_f2d8fdcdde_h.jpg,1600,1600,roland,""
54448123420,142950804e,65535,66,P1530815,0,1,0,0,9,3424,3424,2025-04-12 16:59:13 -0700,2025-04-20 00:01:53 -0700,2025-04-12 00:31:44 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54448123420_142950804e_s.jpg,75,75,https://live.staticflickr.com/65535/54448123420_142950804e_t.jpg,100,100,https://live.staticflickr.com/65535/54448123420_142950804e_m.jpg,240,240,https://live.staticflickr.com/65535/54448123420_142950804e.jpg,500,500,https://live.staticflickr.com/65535/54448123420_142950804e_z.jpg,640,640,https://live.staticflickr.com/65535/54448123420_142950804e_b.jpg,1024,1024,https://live.staticflickr.com/65535/54448123420_e19af4d8e8_o.jpg,3424,3424,https://live.staticflickr.com/65535/54448123420_142950804e_q.jpg,150,150,https://live.staticflickr.com/65535/54448123420_142950804e_n.jpg,320,320,https://live.staticflickr.com/65535/54448123420_a910624d6a_k.jpg,2048,2048,https://live.staticflickr.com/65535/54448123420_42e1b1eb96_h.jpg,1600,1600,roland,""
54446891297,1bc61d11cf,65535,66,P1530816,0,1,0,0,9,3424,3424,2025-04-12 16:58:27 -0700,2025-04-20 00:01:52 -0700,2025-04-12 00:32:20 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_s.jpg,75,75,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_t.jpg,100,100,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_m.jpg,240,240,https://live.staticflickr.com/65535/54446891297_1bc61d11cf.jpg,500,500,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_z.jpg,640,640,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446891297_209f1b21af_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_q.jpg,150,150,https://live.staticflickr.com/65535/54446891297_1bc61d11cf_n.jpg,320,320,https://live.staticflickr.com/65535/54446891297_f8bc5d2043_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446891297_4fe8871857_h.jpg,1600,1600,roland,""
54446890057,245ba8fa5e,65535,66,P1530817,0,1,0,0,9,3424,3424,2025-04-12 16:57:41 -0700,2025-04-20 00:01:51 -0700,2025-04-12 00:32:41 UTC,0,0,roland,5485,6,1,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_s.jpg,75,75,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_t.jpg,100,100,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_m.jpg,240,240,https://live.staticflickr.com/65535/54446890057_245ba8fa5e.jpg,500,500,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_z.jpg,640,640,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446890057_e3b3f1be9d_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_q.jpg,150,150,https://live.staticflickr.com/65535/54446890057_245ba8fa5e_n.jpg,320,320,https://live.staticflickr.com/65535/54446890057_5841583ca5_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446890057_0acdf4bd13_h.jpg,1600,1600,roland,""
54447937804,7082e8867c,65535,66,P1530819,0,1,0,0,9,3424,3424,2025-04-12 16:57:16 -0700,2025-04-20 00:01:51 -0700,2025-04-12 00:32:54 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447937804_7082e8867c_s.jpg,75,75,https://live.staticflickr.com/65535/54447937804_7082e8867c_t.jpg,100,100,https://live.staticflickr.com/65535/54447937804_7082e8867c_m.jpg,240,240,https://live.staticflickr.com/65535/54447937804_7082e8867c.jpg,500,500,https://live.staticflickr.com/65535/54447937804_7082e8867c_z.jpg,640,640,https://live.staticflickr.com/65535/54447937804_7082e8867c_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447937804_fa511dab9c_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447937804_7082e8867c_q.jpg,150,150,https://live.staticflickr.com/65535/54447937804_7082e8867c_n.jpg,320,320,https://live.staticflickr.com/65535/54447937804_3476552684_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447937804_fe072045ea_h.jpg,1600,1600,roland,""
54446889782,ed671580c0,65535,66,P1530820,0,1,0,0,9,3424,3424,2025-04-12 16:57:31 -0700,2025-04-20 00:01:50 -0700,2025-04-12 00:33:11 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446889782_ed671580c0_s.jpg,75,75,https://live.staticflickr.com/65535/54446889782_ed671580c0_t.jpg,100,100,https://live.staticflickr.com/65535/54446889782_ed671580c0_m.jpg,240,240,https://live.staticflickr.com/65535/54446889782_ed671580c0.jpg,500,500,https://live.staticflickr.com/65535/54446889782_ed671580c0_z.jpg,640,640,https://live.staticflickr.com/65535/54446889782_ed671580c0_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446889782_16d2c8c71f_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446889782_ed671580c0_q.jpg,150,150,https://live.staticflickr.com/65535/54446889782_ed671580c0_n.jpg,320,320,https://live.staticflickr.com/65535/54446889782_08c113f4b6_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446889782_26d854a27c_h.jpg,1600,1600,roland,""
54447755186,534dcaa47f,65535,66,P1530821,0,1,0,0,9,3424,3424,2025-04-12 16:57:22 -0700,2025-04-20 00:01:49 -0700,2025-04-12 00:33:14 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447755186_534dcaa47f_s.jpg,75,75,https://live.staticflickr.com/65535/54447755186_534dcaa47f_t.jpg,100,100,https://live.staticflickr.com/65535/54447755186_534dcaa47f_m.jpg,240,240,https://live.staticflickr.com/65535/54447755186_534dcaa47f.jpg,500,500,https://live.staticflickr.com/65535/54447755186_534dcaa47f_z.jpg,640,640,https://live.staticflickr.com/65535/54447755186_534dcaa47f_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447755186_453f207cd2_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447755186_534dcaa47f_q.jpg,150,150,https://live.staticflickr.com/65535/54447755186_534dcaa47f_n.jpg,320,320,https://live.staticflickr.com/65535/54447755186_f05e1d27a4_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447755186_dd0e28da8b_h.jpg,1600,1600,roland,""
54448121385,712962fc8b,65535,66,P1530822,0,1,0,0,9,3424,3424,2025-04-12 16:57:48 -0700,2025-04-20 00:01:48 -0700,2025-04-12 00:33:51 UTC,0,0,roland,5485,6,3,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54448121385_712962fc8b_s.jpg,75,75,https://live.staticflickr.com/65535/54448121385_712962fc8b_t.jpg,100,100,https://live.staticflickr.com/65535/54448121385_712962fc8b_m.jpg,240,240,https://live.staticflickr.com/65535/54448121385_712962fc8b.jpg,500,500,https://live.staticflickr.com/65535/54448121385_712962fc8b_z.jpg,640,640,https://live.staticflickr.com/65535/54448121385_712962fc8b_b.jpg,1024,1024,https://live.staticflickr.com/65535/54448121385_c475f63d60_o.jpg,3424,3424,https://live.staticflickr.com/65535/54448121385_712962fc8b_q.jpg,150,150,https://live.staticflickr.com/65535/54448121385_712962fc8b_n.jpg,320,320,https://live.staticflickr.com/65535/54448121385_452bd73aa8_k.jpg,2048,2048,https://live.staticflickr.com/65535/54448121385_489111088b_h.jpg,1600,1600,roland,""
54446888247,1117bc80f7,65535,66,P1530823,0,1,0,0,9,3424,3424,2025-04-12 16:56:27 -0700,2025-04-20 00:01:47 -0700,2025-04-12 00:33:52 UTC,0,0,roland,5485,6,2,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446888247_1117bc80f7_s.jpg,75,75,https://live.staticflickr.com/65535/54446888247_1117bc80f7_t.jpg,100,100,https://live.staticflickr.com/65535/54446888247_1117bc80f7_m.jpg,240,240,https://live.staticflickr.com/65535/54446888247_1117bc80f7.jpg,500,500,https://live.staticflickr.com/65535/54446888247_1117bc80f7_z.jpg,640,640,https://live.staticflickr.com/65535/54446888247_1117bc80f7_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446888247_d6e96b3703_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446888247_1117bc80f7_q.jpg,150,150,https://live.staticflickr.com/65535/54446888247_1117bc80f7_n.jpg,320,320,https://live.staticflickr.com/65535/54446888247_c00a46d4c3_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446888247_1c83134f08_h.jpg,1600,1600,roland,""
54447933739,f42c6e9fe2,65535,66,P1530830,0,1,0,0,9,3424,3424,2025-04-12 16:54:40 -0700,2025-04-20 00:01:46 -0700,2025-04-12 00:34:43 UTC,0,0,roland,5485,6,3,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_s.jpg,75,75,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_t.jpg,100,100,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_m.jpg,240,240,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2.jpg,500,500,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_z.jpg,640,640,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447933739_2d22c424b0_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_q.jpg,150,150,https://live.staticflickr.com/65535/54447933739_f42c6e9fe2_n.jpg,320,320,https://live.staticflickr.com/65535/54447933739_d6bbf3e8c4_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447933739_264d306010_h.jpg,1600,1600,roland,""
54447989998,58fd6a9447,65535,66,P1530831,0,1,0,0,9,3424,3424,2025-04-12 16:54:25 -0700,2025-04-20 00:01:46 -0700,2025-04-12 00:34:44 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54447989998_58fd6a9447_s.jpg,75,75,https://live.staticflickr.com/65535/54447989998_58fd6a9447_t.jpg,100,100,https://live.staticflickr.com/65535/54447989998_58fd6a9447_m.jpg,240,240,https://live.staticflickr.com/65535/54447989998_58fd6a9447.jpg,500,500,https://live.staticflickr.com/65535/54447989998_58fd6a9447_z.jpg,640,640,https://live.staticflickr.com/65535/54447989998_58fd6a9447_b.jpg,1024,1024,https://live.staticflickr.com/65535/54447989998_dc52bbc463_o.jpg,3424,3424,https://live.staticflickr.com/65535/54447989998_58fd6a9447_q.jpg,150,150,https://live.staticflickr.com/65535/54447989998_58fd6a9447_n.jpg,320,320,https://live.staticflickr.com/65535/54447989998_22a8cb303d_k.jpg,2048,2048,https://live.staticflickr.com/65535/54447989998_87659d76da_h.jpg,1600,1600,roland,""
54446884622,f0f701ca3e,65535,66,P1530832,0,1,0,0,9,3424,3424,2025-04-12 16:54:09 -0700,2025-04-20 00:01:45 -0700,2025-04-12 00:34:53 UTC,0,0,roland,5485,6,4,20250411 20250411a2 202504 2025 sun sunny notcloudy notrainy vancouver walking panasonicgm1photo panasonicgm1 gm1 gm1photo rolandtanglaophoto panasonicleica25mmf14 eastvan eastvancouver kensingtoncedarcottage kensington kcc cedarcottage pinkflowerythings pinflowerythings2025,"",0,0,0,0,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_s.jpg,75,75,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_t.jpg,100,100,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_m.jpg,240,240,https://live.staticflickr.com/65535/54446884622_f0f701ca3e.jpg,500,500,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_z.jpg,640,640,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_b.jpg,1024,1024,https://live.staticflickr.com/65535/54446884622_8d74463d7e_o.jpg,3424,3424,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_q.jpg,150,150,https://live.staticflickr.com/65535/54446884622_f0f701ca3e_n.jpg,320,320,https://live.staticflickr.com/65535/54446884622_be2de06a18_k.jpg,2048,2048,https://live.staticflickr.com/65535/54446884622_3460fb7fd2_h.jpg,1600,1600,roland,""
